id,title,release_date,moby_score,moby_url,platforms,genres,developers,publishers
1334,Mega Man X,1993-10,8.09,https://www.mobygames.com/game/1334/mega-man-x/,"DOS, SNES, DoJa, Wii, iPhone, iPad, Wii U, New Nintendo 3DS, Browser, Android","Action, Sci-fi / futuristic, Arcade, Side view, Platform, Shooter, Anime / Manga, 2D scrolling","Capcom Co., Ltd.","Capcom Mobile, Inc., Capcom Co., Ltd., Nintendo Co., Ltd."
6222,Breath of Fire II,1994-12-02,7.84,https://www.mobygames.com/game/6222/breath-of-fire-ii/,"Game Boy Advance, SNES, Wii, Wii U, New Nintendo 3DS, Nintendo Switch","Isometric, Role-playing (RPG), Fantasy, Turn-based, Japanese-style RPG (JRPG)","Capcom Co., Ltd.","Laguna Videospiele Vertriebs & Marketing GmbH, Capcom Co., Ltd., Ubi Soft Entertainment Software, Nintendo Co., Ltd."
7083,Street Fighter II Turbo,1992-12,8.41,https://www.mobygames.com/game/7083/street-fighter-ii-turbo/,"SNES, Wii, Wii U, Arcade, New Nintendo 3DS","Action, Arcade, Side view, Fighting, 2D scrolling, Direct control","Capcom Co., Ltd.","Capcom Co., Ltd."
11544,Rock n' Roll Racing,1993-09,8.24,https://www.mobygames.com/game/11544/rock-n-roll-racing/,"Windows, Game Boy Advance, SNES, Genesis","Action, Racing / Driving, Sci-fi / futuristic, Arcade, Shooter, Diagonal-down","Silicon & Synapse, Inc., Blizzard Entertainment Inc.","Blizzard Entertainment Inc., Interplay Productions, Inc., Vivendi Universal Games, Inc., Namco Limited"
23469,Batman Returns,1993-02-26,8.1,https://www.mobygames.com/game/23469/batman-returns/,SNES,"Action, Racing / Driving, Side view, Platform, Shooter, Licensed, Beat 'em up / brawler, Behind view, 2D scrolling","Konami Co., Ltd.","Konami Co., Ltd., Konami (America), Inc."
6645,Secret of Mana,1993-08-06,8.39,https://www.mobygames.com/game/6645/secret-of-mana/,"SNES, BREW, DoJa, Wii, iPhone, Android, iPad, Wii U","Role-playing (RPG), Anime / Manga, Fantasy, Diagonal-down, Action RPG, Regional differences","Square Co., Ltd.","Square Soft, Inc., Square Enix Co., Ltd., Square Co., Ltd., Square Enix Co., Ltd., Square Enix, Inc., Square Enix Ltd"
6590,Super Mario Kart,1992-08-27,8.32,https://www.mobygames.com/game/6590/super-mario-kart/,"SNES, Wii, Wii U, New Nintendo 3DS, Nintendo Switch","Racing / Driving, Arcade, Fantasy, Behind view, Direct control, Automobile, Track racing, Regional differences",Nintendo EAD,"Nintendo Co., Ltd."
600,Mortal Kombat II,1993-04,7.87,https://www.mobygames.com/game/600/mortal-kombat-ii/,"DOS, PlayStation, Game Boy, SNES, Genesis, Amiga, SEGA 32X, SEGA Saturn, Game Gear, SEGA Master System, PlayStation 3, Arcade","Action, Arcade, Side view, Martial arts, Fighting, 2D scrolling, Regional differences",Midway Manufacturing Company,"Sony Computer Entertainment America Inc., Acclaim Entertainment, Inc., Tec Toy Indústria de Brinquedos S.A., Midway Manufacturing Company"
6692,Super Mario RPG: Legend of the Seven Stars,1996-03-08,8.44,https://www.mobygames.com/game/6692/super-mario-rpg-legend-of-the-seven-stars/,"SNES, Wii, Wii U","Action, Isometric, Role-playing (RPG), Anime / Manga, Turn-based, Diagonal-down, Japanese-style RPG (JRPG), Regional differences","Square Co., Ltd.","Nintendo of America Inc., Nintendo Co., Ltd."
6655,Teenage Mutant Ninja Turtles: Turtles in Time,1991-03,7.97,https://www.mobygames.com/game/6655/teenage-mutant-ninja-turtles-turtles-in-time/,"SNES, Arcade","Action, Side view, Martial arts, Licensed, Beat 'em up / brawler, 2D scrolling","Konami Co., Ltd., Konami Industry Co. Ltd.","Konami Deutschland GmbH, Konami Co., Ltd., Konami Industry Co. Ltd., Konami, Inc."
6580,Mega Man X2,1994-12-16,8.08,https://www.mobygames.com/game/6580/mega-man-x2/,"SNES, DoJa, Wii, Wii U, New Nintendo 3DS","Action, Sci-fi / futuristic, Side view, Platform, Shooter, Anime / Manga, 2D scrolling","Capcom Co., Ltd.","Capcom Co., Ltd."
5619,Contra III: The Alien Wars,1992-02-28,8.11,https://www.mobygames.com/game/5619/contra-iii-the-alien-wars/,"Game Boy, SNES, Wii, Wii U, Arcade, New Nintendo 3DS","Action, Sci-fi / futuristic, Top-down, Side view, Platform, Shooter, 2D scrolling, Regional differences","Konami Co., Ltd.","Konami, Inc., Konami Co., Ltd., Konami Digital Entertainment Co., Ltd., Konami Digital Entertainment, Inc., Nintendo of America Inc., Konami Digital Entertainment GmbH, Konami (America), Inc."
3706,Street Fighter Alpha 2,1996-02-27,8.05,https://www.mobygames.com/game/3706/street-fighter-alpha-2/,"Windows, PlayStation, SNES, SEGA Saturn, PSP, PlayStation 3, Wii, PS Vita, Wii U, Arcade, New Nintendo 3DS","Action, Side view, Fighting, Anime / Manga, 2D scrolling, Direct control","Capcom Co., Ltd.","Nintendo Co., Ltd., Sony Computer Entertainment Inc., Capcom Co., Ltd."
6660,Seiken Densetsu 3,1995-09-30,7.97,https://www.mobygames.com/game/6660/seiken-densetsu-3/,SNES,"Role-playing (RPG), Anime / Manga, Fantasy, Diagonal-down, Action RPG","Square Co., Ltd.","Square Co., Ltd."
7569,Ogre Battle,1993-03-12,8.27,https://www.mobygames.com/game/7569/ogre-battle/,"PlayStation, SNES, SEGA Saturn, Wii, Wii U, New Nintendo 3DS","Strategy / tactics, Real-time, Isometric, Role-playing (RPG), Fantasy, Turn-based, Diagonal-down",Quest Corporation,"Artdink Corporation, Square Enix, Inc., Riverhill Soft Inc., Quest Corporation, Square Enix Co., Ltd., Atlus Software Inc., Enix America Corporation"
6588,Donkey Kong Country 3: Dixie Kong's Double Trouble!,1996-11-01,7.99,https://www.mobygames.com/game/6588/donkey-kong-country-3-dixie-kongs-double-trouble/,"Game Boy Advance, SNES, Wii, Wii U, New Nintendo 3DS, Nintendo Switch","Action, Side view, Platform, 2D scrolling",Rare Limited,"Nintendo Co., Ltd."
6730,Super Ghouls 'N Ghosts,1991-10-04,7.97,https://www.mobygames.com/game/6730/super-ghouls-n-ghosts/,"Game Boy Advance, SNES, Wii, Browser, Wii U, New Nintendo 3DS, Nintendo Switch","Action, Arcade, Side view, Platform, Fantasy, Horror, 2D scrolling, Direct control","Capcom Co., Ltd.","Nintendo Co., Ltd., Capcom Co., Ltd."
8061,U.N. Squadron,1989,7.47,https://www.mobygames.com/game/8061/un-squadron/,"SNES, Amiga, Atari ST, Commodore 64, ZX Spectrum, Amstrad CPC, Arcade","Action, Sci-fi / futuristic, Arcade, Side view, Flight / aviation, Shooter, Anime / Manga, 2D scrolling","Capcom Co., Ltd.","Capcom Co., Ltd., U.S. Gold Ltd."
9107,Terranigma,1995-10-20,8.06,https://www.mobygames.com/game/9107/terranigma/,SNES,"Sci-fi / futuristic, Role-playing (RPG), Diagonal-down, Action RPG","Quintet Co., Ltd.","Enix Corporation, Nintendo Australia Pty., Ltd., Nintendo of Europe GmbH"
6609,NBA Jam,1993,7.85,https://www.mobygames.com/game/6609/nba-jam/,"Game Boy, SNES, Genesis, SEGA CD, Game Gear, Arcade","Action, Sports, Arcade, Side view, Basketball, Licensed, 2D scrolling, Direct control",Midway Manufacturing Company,"Playtronic Industrial Ltda., Acclaim Entertainment, Inc., Midway Manufacturing Company, Tec Toy Indústria de Brinquedos S.A."
3368,Mega Man X3,1995-12-01,7.47,https://www.mobygames.com/game/3368/mega-man-x3/,"Windows, PlayStation, SNES, SEGA Saturn, DoJa, Wii U, New Nintendo 3DS","Action, Sci-fi / futuristic, Side view, Platform, Shooter, Anime / Manga","Capcom Co., Ltd.","Capcom Co., Ltd."
6704,ActRaiser,1990-12-16,8.0,https://www.mobygames.com/game/6704/actraiser/,"SNES, Wii, Arcade","Action, Strategy / tactics, Side view, Platform, Fantasy, Diagonal-down, 2D scrolling, RPG elements, Regional differences","Quintet Co., Ltd.","Nintendo of America Inc., Square Enix Co., Ltd., Enix Corporation, Enix America Corporation, Square Enix Ltd, Square Enix, Inc."
6630,F-Zero,1990-11-21,7.91,https://www.mobygames.com/game/6630/f-zero/,"SNES, Wii, Wii U, Arcade, New Nintendo 3DS, Nintendo Switch","Racing / Driving, Sci-fi / futuristic, Behind view, Hovercraft, Track racing","Nintendo Co., Ltd.","Nintendo of America Inc., Playtronic Industrial Ltda., Nintendo Co., Ltd., Nintendo of Europe GmbH"
6154,Battletoads / Double Dragon,1993-06,7.27,https://www.mobygames.com/game/6154/battletoads-double-dragon/,"Game Boy, SNES, Genesis, NES","Action, Sci-fi / futuristic, Arcade, Side view, Platform, Licensed, Beat 'em up / brawler, 2D scrolling",Rare Limited,"Playtronic Industrial Ltda., Nintendo Co., Ltd., Tradewest, Inc."
6696,Super Star Wars: The Empire Strikes Back,1993-06-01,7.74,https://www.mobygames.com/game/6696/super-star-wars-the-empire-strikes-back/,"SNES, Wii, Antstream","Action, 1st-person, Sci-fi / futuristic, Side view, Platform, Licensed, Behind view, 2D scrolling, Space flight","LucasArts Entertainment Company LLC, Sculptured Software, Inc.","LucasArts Entertainment Company LLC, JVC Musical Industries, Inc., LucasArts, Victor Entertainment Inc."
196,Prince of Persia,1989-10-03,8.2,https://www.mobygames.com/game/196/prince-of-persia/,"DOS, Game Boy, Game Boy Color, SNES, Genesis, Amiga, SEGA CD, NES, Atari ST, Game Gear, SEGA Master System, Apple II, TurboGrafx CD, Amstrad CPC, Macintosh, Wii, iPhone, PC-98, iPad, Nintendo 3DS, FM Towns, Sharp X68000, SAM Coupé","Action, Side view, Platform, Puzzle elements, Fixed / flip-screen, Direct control, Middle East, Regional differences","Brøderbund Software, Inc., Arsys Software, Inc.","Victor Musical Industries, Inc., Red Orb Entertainment, Mindscape International Ltd., Virgin Games, Inc., Softgold Computerspiele GmbH, Ocean Software Ltd., Riverhill Soft Inc., Revelation Software, Tengen Inc., Tec Toy Indústria de Brinquedos S.A., Konami Industry Co. Ltd., NCS Corporation, Brøderbund Software, Inc., Ubisoft Entertainment SA, Domark Software Ltd., Turbo Technologies, Inc."
601,Mortal Kombat 3,1995-03,7.5,https://www.mobygames.com/game/601/mortal-kombat-3/,"DOS, Windows, PlayStation, Game Boy, SNES, Genesis, Game Gear, SEGA Master System, Arcade","Action, Arcade, Side view, Martial arts, Fighting, 2D scrolling",Midway Manufacturing Company,"Acclaim Entertainment, Inc., Sony Computer Entertainment Europe Ltd., Sony Computer Entertainment Inc., Midway Manufacturing Company, GT Interactive Software Corp., Tec Toy Indústria de Brinquedos S.A., Williams Entertainment, Inc., Sony Computer Entertainment of America"
6693,Sunset Riders,1991,7.56,https://www.mobygames.com/game/6693/sunset-riders/,"SNES, Genesis, Arcade, Nintendo Switch, PlayStation 4","Action, Side view, Platform, Shooter, 2D scrolling, Western, Regional differences","Konami Co., Ltd.","HAMSTER Corporation, Konami Co., Ltd., Konami, Inc."
7795,The Legend of the Mystical Ninja,1991-07-19,8.1,https://www.mobygames.com/game/7795/the-legend-of-the-mystical-ninja/,"SNES, Wii, Wii U, New Nintendo 3DS","Action, Side view, Platform, Anime / Manga, Turn-based, 2D scrolling",Konami Industry Co. Ltd.,"Konami Digital Entertainment Co., Ltd., Konami Digital Entertainment GmbH, Konami Digital Entertainment, Inc., Konami Industry Co. Ltd., Konami, Inc."
